Candidate ID,Full Name (AR),Full Name (EN),Political Party,Governorate,Gender,Phone,Email,Twitter,Facebook,Instagram,Verification Status
2025_7600_كركوك,المرشح العراقي 7600,Iraqi Candidate 7600,الوطنية,كركوك,أنثى,,,,,,
2025_7608_كركوك,المرشح العراقي 7608,Iraqi Candidate 7608,دولة القانون,كركوك,ذكر,,,,,,
2025_7625_كركوك,المرشح العراقي 7625,Iraqi Candidate 7625,الحزب الديمقراطي الكردستاني,كركوك,ذكر,,,,,,
2025_7657_كركوك,المرشح العراقي 7657,Iraqi Candidate 7657,حركة امتداد,كركوك,أنثى,,,,,,
2025_7665_كركوك,المرشح العراقي 7665,Iraqi Candidate 7665,الحزب الديمقراطي الكردستاني,كركوك,أنثى,,,,,,
2025_7668_كركوك,المرشح العراقي 7668,Iraqi Candidate 7668,تحالف السيادة,كركوك,أنثى,,,,,,
2025_7671_كركوك,المرشح العراقي 7671,Iraqi Candidate 7671,النصر,كركوك,أنثى,,,,,,
2025_7674_كركوك,المرشح العراقي 7674,Iraqi Candidate 7674,الوطنية,كركوك,أنثى,,,,,,
2025_7706_كركوك,المرشح العراقي 7706,Iraqi Candidate 7706,الحزب الشيوعي العراقي,كركوك,ذكر,,,,,,
2025_7719_كركوك,المرشح العراقي 7719,Iraqi Candidate 7719,الوطنية,كركوك,ذكر,,,,,,
2025_7736_كركوك,المرشح العراقي 7736,Iraqi Candidate 7736,الفتح,كركوك,ذكر,,,,,,
2025_786_كركوك,المرشح العراقي 786,Iraqi Candidate 786,تقدم,كركوك,ذكر,,,,,,
2025_800_كركوك,المرشح العراقي 800,Iraqi Candidate 800,حركة امتداد,كركوك,أنثى,,,,,,
2025_803_كركوك,المرشح العراقي 803,Iraqi Candidate 803,حركة امتداد,كركوك,ذكر,,,,,,
2025_829_كركوك,المرشح العراقي 829,Iraqi Candidate 829,الحكمة,كركوك,أنثى,,,,,,
2025_834_كركوك,المرشح العراقي 834,Iraqi Candidate 834,الفتح,كركوك,أنثى,,,,,,
2025_864_كركوك,المرشح العراقي 864,Iraqi Candidate 864,تحالف السيادة,كركوك,أنثى,,,,,,
2025_88_كركوك,المرشح العراقي 88,Iraqi Candidate 88,الحزب الشيوعي العراقي,كركوك,أنثى,,,,,,
2025_919_كركوك,المرشح العراقي 919,Iraqi Candidate 919,الحكمة,كركوك,ذكر,,,,,,
2025_923_كركوك,المرشح العراقي 923,Iraqi Candidate 923,الحزب الشيوعي العراقي,كركوك,أنثى,,,,,,
2025_924_كركوك,المرشح العراقي 924,Iraqi Candidate 924,الحكمة,كركوك,أنثى,,,,,,
2025_937_كركوك,المرشح العراقي 937,Iraqi Candidate 937,تحالف عزم,كركوك,ذكر,,,,,,
2025_942_كركوك,المرشح العراقي 942,Iraqi Candidate 942,الحزب الشيوعي العراقي,كركوك,ذكر,,,,,,
2025_951_كركوك,المرشح العراقي 951,Iraqi Candidate 951,الحكمة,كركوك,أنثى,,,,,,
2025_955_كركوك,المرشح العراقي 955,Iraqi Candidate 955,الحكمة,كركوك,ذكر,,,,,,
2025_966_كركوك,المرشح العراقي 966,Iraqi Candidate 966,الاتحاد الوطني الكردستاني,كركوك,أنثى,,,,,,
2025_997_كركوك,المرشح العراقي 997,Iraqi Candidate 997,الحزب الديمقراطي الكردستاني,كركوك,ذكر,,,,,,
2025_1020_ميسان,المرشح العراقي 1020,Iraqi Candidate 1020,تحالف السيادة,ميسان,ذكر,,,,,,
2025_1027_ميسان,المرشح العراقي 1027,Iraqi Candidate 1027,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_1031_ميسان,المرشح العراقي 1031,Iraqi Candidate 1031,العزم,ميسان,أنثى,,,,,,
2025_1043_ميسان,المرشح العراقي 1043,Iraqi Candidate 1043,الفتح,ميسان,ذكر,,,,,,
2025_1064_ميسان,المرشح العراقي 1064,Iraqi Candidate 1064,دولة القانون,ميسان,ذكر,,,,,,
2025_1078_ميسان,المرشح العراقي 1078,Iraqi Candidate 1078,سائرون,ميسان,أنثى,,,,,,
2025_1092_ميسان,المرشح العراقي 1092,Iraqi Candidate 1092,تحالف عزم,ميسان,أنثى,,,,,,
2025_1112_ميسان,المرشح العراقي 1112,Iraqi Candidate 1112,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_1122_ميسان,المرشح العراقي 1122,Iraqi Candidate 1122,تحالف السيادة,ميسان,ذكر,,,,,,
2025_1138_ميسان,المرشح العراقي 1138,Iraqi Candidate 1138,الفتح,ميسان,أنثى,,,,,,
2025_1141_ميسان,المرشح العراقي 1141,Iraqi Candidate 1141,العزم,ميسان,ذكر,,,,,,
2025_1167_ميسان,المرشح العراقي 1167,Iraqi Candidate 1167,الحكمة,ميسان,أنثى,,,,,,
2025_118_ميسان,المرشح العراقي 118,Iraqi Candidate 118,تحالف السيادة,ميسان,ذكر,,,,,,
2025_1192_ميسان,المرشح العراقي 1192,Iraqi Candidate 1192,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_1194_ميسان,المرشح العراقي 1194,Iraqi Candidate 1194,الفتح,ميسان,ذكر,,,,,,
2025_119_ميسان,المرشح العراقي 119,Iraqi Candidate 119,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_1200_ميسان,المرشح العراقي 1200,Iraqi Candidate 1200,العزم,ميسان,ذكر,,,,,,
2025_1202_ميسان,المرشح العراقي 1202,Iraqi Candidate 1202,سائرون,ميسان,أنثى,,,,,,
2025_1203_ميسان,المرشح العراقي 1203,Iraqi Candidate 1203,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_1213_ميسان,المرشح العراقي 1213,Iraqi Candidate 1213,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_1228_ميسان,المرشح العراقي 1228,Iraqi Candidate 1228,النصر,ميسان,أنثى,,,,,,
2025_1250_ميسان,المرشح العراقي 1250,Iraqi Candidate 1250,تقدم,ميسان,أنثى,,,,,,
2025_1254_ميسان,المرشح العراقي 1254,Iraqi Candidate 1254,العزم,ميسان,أنثى,,,,,,
2025_1258_ميسان,المرشح العراقي 1258,Iraqi Candidate 1258,دولة القانون,ميسان,ذكر,,,,,,
2025_1286_ميسان,المرشح العراقي 1286,Iraqi Candidate 1286,الفتح,ميسان,ذكر,,,,,,
2025_1306_ميسان,المرشح العراقي 1306,Iraqi Candidate 1306,الوطنية,ميسان,ذكر,,,,,,
2025_130_ميسان,المرشح العراقي 130,Iraqi Candidate 130,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_1315_ميسان,المرشح العراقي 1315,Iraqi Candidate 1315,العزم,ميسان,ذكر,,,,,,
2025_1316_ميسان,المرشح العراقي 1316,Iraqi Candidate 1316,تحالف عزم,ميسان,أنثى,,,,,,
2025_1347_ميسان,المرشح العراقي 1347,Iraqi Candidate 1347,سائرون,ميسان,أنثى,,,,,,
2025_135_ميسان,المرشح العراقي 135,Iraqi Candidate 135,حركة امتداد,ميسان,ذكر,,,,,,
2025_1361_ميسان,المرشح العراقي 1361,Iraqi Candidate 1361,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_1363_ميسان,المرشح العراقي 1363,Iraqi Candidate 1363,الحزب الشيوعي العراقي,ميسان,ذكر,,,,,,
2025_136_ميسان,المرشح العراقي 136,Iraqi Candidate 136,الوطنية,ميسان,ذكر,,,,,,
2025_1385_ميسان,المرشح العراقي 1385,Iraqi Candidate 1385,حركة امتداد,ميسان,ذكر,,,,,,
2025_1430_ميسان,المرشح العراقي 1430,Iraqi Candidate 1430,الوطنية,ميسان,ذكر,,,,,,
2025_1436_ميسان,المرشح العراقي 1436,Iraqi Candidate 1436,تقدم,ميسان,ذكر,,,,,,
2025_1464_ميسان,المرشح العراقي 1464,Iraqi Candidate 1464,النصر,ميسان,ذكر,,,,,,
2025_1471_ميسان,المرشح العراقي 1471,Iraqi Candidate 1471,الحزب الشيوعي العراقي,ميسان,ذكر,,,,,,
2025_147_ميسان,المرشح العراقي 147,Iraqi Candidate 147,دولة القانون,ميسان,ذكر,,,,,,
2025_1569_ميسان,المرشح العراقي 1569,Iraqi Candidate 1569,دولة القانون,ميسان,ذكر,,,,,,
2025_1575_ميسان,المرشح العراقي 1575,Iraqi Candidate 1575,العزم,ميسان,ذكر,,,,,,
2025_1577_ميسان,المرشح العراقي 1577,Iraqi Candidate 1577,النصر,ميسان,أنثى,,,,,,
2025_1579_ميسان,المرشح العراقي 1579,Iraqi Candidate 1579,الحكمة,ميسان,أنثى,,,,,,
2025_1587_ميسان,المرشح العراقي 1587,Iraqi Candidate 1587,تحالف السيادة,ميسان,أنثى,,,,,,
2025_1599_ميسان,المرشح العراقي 1599,Iraqi Candidate 1599,العزم,ميسان,أنثى,,,,,,
2025_161_ميسان,المرشح العراقي 161,Iraqi Candidate 161,العزم,ميسان,ذكر,,,,,,
2025_1625_ميسان,المرشح العراقي 1625,Iraqi Candidate 1625,النصر,ميسان,ذكر,,,,,,
2025_1631_ميسان,المرشح العراقي 1631,Iraqi Candidate 1631,النصر,ميسان,أنثى,,,,,,
2025_1633_ميسان,المرشح العراقي 1633,Iraqi Candidate 1633,تحالف عزم,ميسان,ذكر,,,,,,
2025_1664_ميسان,المرشح العراقي 1664,Iraqi Candidate 1664,تحالف عزم,ميسان,أنثى,,,,,,
2025_1669_ميسان,المرشح العراقي 1669,Iraqi Candidate 1669,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_1670_ميسان,المرشح العراقي 1670,Iraqi Candidate 1670,دولة القانون,ميسان,ذكر,,,,,,
2025_1688_ميسان,المرشح العراقي 1688,Iraqi Candidate 1688,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_1707_ميسان,المرشح العراقي 1707,Iraqi Candidate 1707,الفتح,ميسان,ذكر,,,,,,
2025_1708_ميسان,المرشح العراقي 1708,Iraqi Candidate 1708,تقدم,ميسان,ذكر,,,,,,
2025_1739_ميسان,المرشح العراقي 1739,Iraqi Candidate 1739,تحالف السيادة,ميسان,أنثى,,,,,,
2025_1741_ميسان,المرشح العراقي 1741,Iraqi Candidate 1741,الاتحاد الوطني الكردستاني,ميسان,أنثى,,,,,,
2025_1750_ميسان,المرشح العراقي 1750,Iraqi Candidate 1750,الفتح,ميسان,أنثى,,,,,,
2025_1753_ميسان,المرشح العراقي 1753,Iraqi Candidate 1753,النصر,ميسان,ذكر,,,,,,
2025_1761_ميسان,المرشح العراقي 1761,Iraqi Candidate 1761,حركة امتداد,ميسان,ذكر,,,,,,
2025_1818_ميسان,المرشح العراقي 1818,Iraqi Candidate 1818,دولة القانون,ميسان,ذكر,,,,,,
2025_1842_ميسان,المرشح العراقي 1842,Iraqi Candidate 1842,تحالف عزم,ميسان,أنثى,,,,,,
2025_1881_ميسان,المرشح العراقي 1881,Iraqi Candidate 1881,تقدم,ميسان,ذكر,,,,,,
2025_1895_ميسان,المرشح العراقي 1895,Iraqi Candidate 1895,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_1928_ميسان,المرشح العراقي 1928,Iraqi Candidate 1928,الاتحاد الوطني الكردستاني,ميسان,أنثى,,,,,,
2025_1938_ميسان,المرشح العراقي 1938,Iraqi Candidate 1938,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_1943_ميسان,المرشح العراقي 1943,Iraqi Candidate 1943,الحزب الشيوعي العراقي,ميسان,ذكر,,,,,,
2025_1957_ميسان,المرشح العراقي 1957,Iraqi Candidate 1957,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_197_ميسان,المرشح العراقي 197,Iraqi Candidate 197,حركة امتداد,ميسان,ذكر,,,,,,
2025_1984_ميسان,المرشح العراقي 1984,Iraqi Candidate 1984,العزم,ميسان,ذكر,,,,,,
2025_1989_ميسان,المرشح العراقي 1989,Iraqi Candidate 1989,حركة امتداد,ميسان,ذكر,,,,,,
2025_1995_ميسان,المرشح العراقي 1995,Iraqi Candidate 1995,النصر,ميسان,ذكر,,,,,,
2025_2002_ميسان,المرشح العراقي 2002,Iraqi Candidate 2002,الفتح,ميسان,أنثى,,,,,,
2025_2013_ميسان,المرشح العراقي 2013,Iraqi Candidate 2013,تحالف السيادة,ميسان,أنثى,,,,,,
2025_2017_ميسان,المرشح العراقي 2017,Iraqi Candidate 2017,العزم,ميسان,أنثى,,,,,,
2025_2053_ميسان,المرشح العراقي 2053,Iraqi Candidate 2053,سائرون,ميسان,أنثى,,,,,,
2025_2058_ميسان,المرشح العراقي 2058,Iraqi Candidate 2058,تحالف عزم,ميسان,أنثى,,,,,,
2025_2068_ميسان,المرشح العراقي 2068,Iraqi Candidate 2068,تحالف عزم,ميسان,ذكر,,,,,,
2025_207_ميسان,المرشح العراقي 207,Iraqi Candidate 207,دولة القانون,ميسان,ذكر,,,,,,
2025_208_ميسان,المرشح العراقي 208,Iraqi Candidate 208,تحالف السيادة,ميسان,ذكر,,,,,,
2025_2090_ميسان,المرشح العراقي 2090,Iraqi Candidate 2090,الحكمة,ميسان,أنثى,,,,,,
2025_2092_ميسان,المرشح العراقي 2092,Iraqi Candidate 2092,تحالف السيادة,ميسان,ذكر,,,,,,
2025_2101_ميسان,المرشح العراقي 2101,Iraqi Candidate 2101,تقدم,ميسان,ذكر,,,,,,
2025_2105_ميسان,المرشح العراقي 2105,Iraqi Candidate 2105,تحالف السيادة,ميسان,أنثى,,,,,,
2025_2147_ميسان,المرشح العراقي 2147,Iraqi Candidate 2147,الفتح,ميسان,أنثى,,,,,,
2025_2149_ميسان,المرشح العراقي 2149,Iraqi Candidate 2149,تحالف عزم,ميسان,ذكر,,,,,,
2025_2179_ميسان,المرشح العراقي 2179,Iraqi Candidate 2179,العزم,ميسان,أنثى,,,,,,
2025_2227_ميسان,المرشح العراقي 2227,Iraqi Candidate 2227,حركة امتداد,ميسان,ذكر,,,,,,
2025_2253_ميسان,المرشح العراقي 2253,Iraqi Candidate 2253,دولة القانون,ميسان,ذكر,,,,,,
2025_2263_ميسان,المرشح العراقي 2263,Iraqi Candidate 2263,العزم,ميسان,أنثى,,,,,,
2025_2287_ميسان,المرشح العراقي 2287,Iraqi Candidate 2287,تحالف السيادة,ميسان,أنثى,,,,,,
2025_22_ميسان,المرشح العراقي 22,Iraqi Candidate 22,الاتحاد الوطني الكردستاني,ميسان,أنثى,,,,,,
2025_2311_ميسان,المرشح العراقي 2311,Iraqi Candidate 2311,النصر,ميسان,أنثى,,,,,,
2025_232_ميسان,المرشح العراقي 232,Iraqi Candidate 232,الوطنية,ميسان,أنثى,,,,,,
2025_2335_ميسان,المرشح العراقي 2335,Iraqi Candidate 2335,حركة امتداد,ميسان,ذكر,,,,,,
2025_237_ميسان,المرشح العراقي 237,Iraqi Candidate 237,الوطنية,ميسان,أنثى,,,,,,
2025_2428_ميسان,المرشح العراقي 2428,Iraqi Candidate 2428,الاتحاد الوطني الكردستاني,ميسان,أنثى,,,,,,
2025_2436_ميسان,المرشح العراقي 2436,Iraqi Candidate 2436,تحالف السيادة,ميسان,ذكر,,,,,,
2025_2445_ميسان,المرشح العراقي 2445,Iraqi Candidate 2445,العزم,ميسان,ذكر,,,,,,
2025_2455_ميسان,المرشح العراقي 2455,Iraqi Candidate 2455,دولة القانون,ميسان,ذكر,,,,,,
2025_2466_ميسان,المرشح العراقي 2466,Iraqi Candidate 2466,الفتح,ميسان,أنثى,,,,,,
2025_2474_ميسان,المرشح العراقي 2474,Iraqi Candidate 2474,الفتح,ميسان,ذكر,,,,,,
2025_2499_ميسان,المرشح العراقي 2499,Iraqi Candidate 2499,دولة القانون,ميسان,ذكر,,,,,,
2025_2545_ميسان,المرشح العراقي 2545,Iraqi Candidate 2545,العزم,ميسان,أنثى,,,,,,
2025_2548_ميسان,المرشح العراقي 2548,Iraqi Candidate 2548,دولة القانون,ميسان,أنثى,,,,,,
2025_2551_ميسان,المرشح العراقي 2551,Iraqi Candidate 2551,النصر,ميسان,ذكر,,,,,,
2025_255_ميسان,المرشح العراقي 255,Iraqi Candidate 255,الوطنية,ميسان,ذكر,,,,,,
2025_25_ميسان,المرشح العراقي 25,Iraqi Candidate 25,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_2632_ميسان,المرشح العراقي 2632,Iraqi Candidate 2632,تحالف السيادة,ميسان,ذكر,,,,,,
2025_2635_ميسان,المرشح العراقي 2635,Iraqi Candidate 2635,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_2644_ميسان,المرشح العراقي 2644,Iraqi Candidate 2644,تحالف عزم,ميسان,أنثى,,,,,,
2025_2679_ميسان,المرشح العراقي 2679,Iraqi Candidate 2679,تحالف عزم,ميسان,أنثى,,,,,,
2025_2681_ميسان,المرشح العراقي 2681,Iraqi Candidate 2681,الوطنية,ميسان,أنثى,,,,,,
2025_2702_ميسان,المرشح العراقي 2702,Iraqi Candidate 2702,تحالف عزم,ميسان,ذكر,,,,,,
2025_2703_ميسان,المرشح العراقي 2703,Iraqi Candidate 2703,الفتح,ميسان,أنثى,,,,,,
2025_2734_ميسان,المرشح العراقي 2734,Iraqi Candidate 2734,الحزب الديمقراطي الكردستاني,ميسان,ذكر,,,,,,
2025_2743_ميسان,المرشح العراقي 2743,Iraqi Candidate 2743,الوطنية,ميسان,أنثى,,,,,,
2025_2748_ميسان,المرشح العراقي 2748,Iraqi Candidate 2748,دولة القانون,ميسان,أنثى,,,,,,
2025_2761_ميسان,المرشح العراقي 2761,Iraqi Candidate 2761,النصر,ميسان,أنثى,,,,,,
2025_2771_ميسان,المرشح العراقي 2771,Iraqi Candidate 2771,تحالف عزم,ميسان,ذكر,,,,,,
2025_2776_ميسان,المرشح العراقي 2776,Iraqi Candidate 2776,سائرون,ميسان,أنثى,,,,,,
2025_2791_ميسان,المرشح العراقي 2791,Iraqi Candidate 2791,تحالف عزم,ميسان,ذكر,,,,,,
2025_2811_ميسان,المرشح العراقي 2811,Iraqi Candidate 2811,الوطنية,ميسان,ذكر,,,,,,
2025_2830_ميسان,المرشح العراقي 2830,Iraqi Candidate 2830,دولة القانون,ميسان,ذكر,,,,,,
2025_2842_ميسان,المرشح العراقي 2842,Iraqi Candidate 2842,الفتح,ميسان,ذكر,,,,,,
2025_2896_ميسان,المرشح العراقي 2896,Iraqi Candidate 2896,الاتحاد الوطني الكردستاني,ميسان,أنثى,,,,,,
2025_290_ميسان,المرشح العراقي 290,Iraqi Candidate 290,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_2918_ميسان,المرشح العراقي 2918,Iraqi Candidate 2918,دولة القانون,ميسان,ذكر,,,,,,
2025_2934_ميسان,المرشح العراقي 2934,Iraqi Candidate 2934,تحالف السيادة,ميسان,ذكر,,,,,,
2025_2939_ميسان,المرشح العراقي 2939,Iraqi Candidate 2939,حركة امتداد,ميسان,أنثى,,,,,,
2025_2941_ميسان,المرشح العراقي 2941,Iraqi Candidate 2941,حركة امتداد,ميسان,أنثى,,,,,,
2025_2957_ميسان,المرشح العراقي 2957,Iraqi Candidate 2957,تقدم,ميسان,أنثى,,,,,,
2025_296_ميسان,المرشح العراقي 296,Iraqi Candidate 296,سائرون,ميسان,ذكر,,,,,,
2025_2997_ميسان,المرشح العراقي 2997,Iraqi Candidate 2997,دولة القانون,ميسان,ذكر,,,,,,
2025_29_ميسان,المرشح العراقي 29,Iraqi Candidate 29,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_3036_ميسان,المرشح العراقي 3036,Iraqi Candidate 3036,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_3065_ميسان,المرشح العراقي 3065,Iraqi Candidate 3065,النصر,ميسان,ذكر,,,,,,
2025_3068_ميسان,المرشح العراقي 3068,Iraqi Candidate 3068,سائرون,ميسان,أنثى,,,,,,
2025_3117_ميسان,المرشح العراقي 3117,Iraqi Candidate 3117,حركة امتداد,ميسان,أنثى,,,,,,
2025_3123_ميسان,المرشح العراقي 3123,Iraqi Candidate 3123,سائرون,ميسان,أنثى,,,,,,
2025_3139_ميسان,المرشح العراقي 3139,Iraqi Candidate 3139,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_3159_ميسان,المرشح العراقي 3159,Iraqi Candidate 3159,تحالف عزم,ميسان,ذكر,,,,,,
2025_3183_ميسان,المرشح العراقي 3183,Iraqi Candidate 3183,دولة القانون,ميسان,ذكر,,,,,,
2025_3185_ميسان,المرشح العراقي 3185,Iraqi Candidate 3185,تحالف عزم,ميسان,ذكر,,,,,,
2025_3203_ميسان,المرشح العراقي 3203,Iraqi Candidate 3203,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_3220_ميسان,المرشح العراقي 3220,Iraqi Candidate 3220,دولة القانون,ميسان,ذكر,,,,,,
2025_3250_ميسان,المرشح العراقي 3250,Iraqi Candidate 3250,تحالف السيادة,ميسان,أنثى,,,,,,
2025_3274_ميسان,المرشح العراقي 3274,Iraqi Candidate 3274,تحالف عزم,ميسان,ذكر,,,,,,
2025_3283_ميسان,المرشح العراقي 3283,Iraqi Candidate 3283,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_335_ميسان,المرشح العراقي 335,Iraqi Candidate 335,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_3398_ميسان,المرشح العراقي 3398,Iraqi Candidate 3398,الحكمة,ميسان,أنثى,,,,,,
2025_3400_ميسان,المرشح العراقي 3400,Iraqi Candidate 3400,النصر,ميسان,أنثى,,,,,,
2025_3409_ميسان,المرشح العراقي 3409,Iraqi Candidate 3409,الوطنية,ميسان,أنثى,,,,,,
2025_3439_ميسان,المرشح العراقي 3439,Iraqi Candidate 3439,حركة امتداد,ميسان,أنثى,,,,,,
2025_343_ميسان,المرشح العراقي 343,Iraqi Candidate 343,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_3457_ميسان,المرشح العراقي 3457,Iraqi Candidate 3457,العزم,ميسان,ذكر,,,,,,
2025_3459_ميسان,المرشح العراقي 3459,Iraqi Candidate 3459,تقدم,ميسان,أنثى,,,,,,
2025_347_ميسان,المرشح العراقي 347,Iraqi Candidate 347,العزم,ميسان,أنثى,,,,,,
2025_3480_ميسان,المرشح العراقي 3480,Iraqi Candidate 3480,الحكمة,ميسان,ذكر,,,,,,
2025_3485_ميسان,المرشح العراقي 3485,Iraqi Candidate 3485,دولة القانون,ميسان,أنثى,,,,,,
2025_3494_ميسان,المرشح العراقي 3494,Iraqi Candidate 3494,الحكمة,ميسان,أنثى,,,,,,
2025_3547_ميسان,المرشح العراقي 3547,Iraqi Candidate 3547,سائرون,ميسان,ذكر,,,,,,
2025_354_ميسان,المرشح العراقي 354,Iraqi Candidate 354,دولة القانون,ميسان,ذكر,,,,,,
2025_3577_ميسان,المرشح العراقي 3577,Iraqi Candidate 3577,تقدم,ميسان,ذكر,,,,,,
2025_3585_ميسان,المرشح العراقي 3585,Iraqi Candidate 3585,الوطنية,ميسان,ذكر,,,,,,
2025_3601_ميسان,المرشح العراقي 3601,Iraqi Candidate 3601,الحكمة,ميسان,ذكر,,,,,,
2025_3620_ميسان,المرشح العراقي 3620,Iraqi Candidate 3620,دولة القانون,ميسان,أنثى,,,,,,
2025_3637_ميسان,المرشح العراقي 3637,Iraqi Candidate 3637,دولة القانون,ميسان,ذكر,,,,,,
2025_3639_ميسان,المرشح العراقي 3639,Iraqi Candidate 3639,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_3653_ميسان,المرشح العراقي 3653,Iraqi Candidate 3653,حركة امتداد,ميسان,ذكر,,,,,,
2025_3659_ميسان,المرشح العراقي 3659,Iraqi Candidate 3659,دولة القانون,ميسان,ذكر,,,,,,
2025_3666_ميسان,المرشح العراقي 3666,Iraqi Candidate 3666,الفتح,ميسان,ذكر,,,,,,
2025_3724_ميسان,المرشح العراقي 3724,Iraqi Candidate 3724,تحالف السيادة,ميسان,ذكر,,,,,,
2025_3728_ميسان,المرشح العراقي 3728,Iraqi Candidate 3728,سائرون,ميسان,ذكر,,,,,,
2025_3730_ميسان,المرشح العراقي 3730,Iraqi Candidate 3730,تحالف عزم,ميسان,ذكر,,,,,,
2025_3759_ميسان,المرشح العراقي 3759,Iraqi Candidate 3759,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_377_ميسان,المرشح العراقي 377,Iraqi Candidate 377,الحكمة,ميسان,ذكر,,,,,,
2025_3801_ميسان,المرشح العراقي 3801,Iraqi Candidate 3801,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_3810_ميسان,المرشح العراقي 3810,Iraqi Candidate 3810,الوطنية,ميسان,أنثى,,,,,,
2025_385_ميسان,المرشح العراقي 385,Iraqi Candidate 385,الحزب الديمقراطي الكردستاني,ميسان,ذكر,,,,,,
2025_3876_ميسان,المرشح العراقي 3876,Iraqi Candidate 3876,دولة القانون,ميسان,أنثى,,,,,,
2025_3894_ميسان,المرشح العراقي 3894,Iraqi Candidate 3894,العزم,ميسان,أنثى,,,,,,
2025_3924_ميسان,المرشح العراقي 3924,Iraqi Candidate 3924,النصر,ميسان,أنثى,,,,,,
2025_3945_ميسان,المرشح العراقي 3945,Iraqi Candidate 3945,حركة امتداد,ميسان,أنثى,,,,,,
2025_3951_ميسان,المرشح العراقي 3951,Iraqi Candidate 3951,حركة امتداد,ميسان,أنثى,,,,,,
2025_3956_ميسان,المرشح العراقي 3956,Iraqi Candidate 3956,تقدم,ميسان,أنثى,,,,,,
2025_3957_ميسان,المرشح العراقي 3957,Iraqi Candidate 3957,الوطنية,ميسان,أنثى,,,,,,
2025_400_ميسان,المرشح العراقي 400,Iraqi Candidate 400,حركة امتداد,ميسان,أنثى,,,,,,
2025_402_ميسان,المرشح العراقي 402,Iraqi Candidate 402,الحزب الديمقراطي الكردستاني,ميسان,ذكر,,,,,,
2025_4058_ميسان,المرشح العراقي 4058,Iraqi Candidate 4058,النصر,ميسان,ذكر,,,,,,
2025_4074_ميسان,المرشح العراقي 4074,Iraqi Candidate 4074,تحالف عزم,ميسان,ذكر,,,,,,
2025_4089_ميسان,المرشح العراقي 4089,Iraqi Candidate 4089,الوطنية,ميسان,ذكر,,,,,,
2025_4091_ميسان,المرشح العراقي 4091,Iraqi Candidate 4091,تحالف السيادة,ميسان,ذكر,,,,,,
2025_4092_ميسان,المرشح العراقي 4092,Iraqi Candidate 4092,تحالف السيادة,ميسان,ذكر,,,,,,
2025_4167_ميسان,المرشح العراقي 4167,Iraqi Candidate 4167,الفتح,ميسان,ذكر,,,,,,
2025_4199_ميسان,المرشح العراقي 4199,Iraqi Candidate 4199,الوطنية,ميسان,ذكر,,,,,,
2025_4207_ميسان,المرشح العراقي 4207,Iraqi Candidate 4207,دولة القانون,ميسان,ذكر,,,,,,
2025_4227_ميسان,المرشح العراقي 4227,Iraqi Candidate 4227,دولة القانون,ميسان,أنثى,,,,,,
2025_4237_ميسان,المرشح العراقي 4237,Iraqi Candidate 4237,الحكمة,ميسان,ذكر,,,,,,
2025_4238_ميسان,المرشح العراقي 4238,Iraqi Candidate 4238,العزم,ميسان,ذكر,,,,,,
2025_4275_ميسان,المرشح العراقي 4275,Iraqi Candidate 4275,الفتح,ميسان,أنثى,,,,,,
2025_4276_ميسان,المرشح العراقي 4276,Iraqi Candidate 4276,الحكمة,ميسان,ذكر,,,,,,
2025_4292_ميسان,المرشح العراقي 4292,Iraqi Candidate 4292,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_4315_ميسان,المرشح العراقي 4315,Iraqi Candidate 4315,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
